brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
1.0,0.0,1.0,2.0,0.4,1.0,5.0,10.0,1.0,22.532985927125427,0.15384615384615385,0.25396825396825395,1
0.0,0.0,1.0,2.0,0.4,1.0,5.0,12.0,1.0,22.17338771587339,0.13333333333333333,0.2222222222222222,0
1.0,0.0,1.0,3.0,0.6,1.0,5.0,13.0,1.0,18.937218529039974,0.2,0.24,0
0.0,0.0,1.0,3.0,0.6,1.0,5.0,12.0,1.0,17.437597039112294,0.21428571428571427,0.3235294117647059,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,10.0,1.0,11.063680592455524,0.08333333333333333,0.30985915492957744,1
1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,11.899539437256912,0.0,0.36363636363636365,0
1.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,13.0,1.0,11.793785118860587,0.14285714285714285,0.3,0
1.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,18.0,1.0,10.27336676157839,0.10526315789473684,0.26,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,9.0,1.0,11.10450197998126,0.08333333333333333,0.3384615384615385,1
0.0,0.0,0.0,1.0,0.25,0.0,4.0,7.0,1.0,15.353590157787231,0.1,0.2692307692307692,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,5.0,1.0,13.90613893320485,0.125,0.358974358974359,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,7.0,1.0,13.623884399644066,0.1,0.32,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,0.0,23.01024269075044,0.21428571428571427,0.3111111111111111,1
0.0,0.0,0.0,1.0,0.25,0.0,4.0,10.0,0.0,14.321779206632769,0.07692307692307693,0.1794871794871795,0
0.0,0.0,0.0,1.0,0.25,0.0,4.0,12.0,0.0,13.932084974668324,0.06666666666666667,0.15730337078651685,0
0.0,0.0,0.0,1.0,0.25,0.0,4.0,11.0,0.0,13.856677204406797,0.07142857142857142,0.1794871794871795,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,7.0,0.0,9.035318127370363,0.09090909090909091,0.16129032258064516,1
0.0,0.0,0.0,1.0,0.2,0.0,5.0,8.0,0.0,11.683589057275366,0.08333333333333333,0.30303030303030304,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,8.0,0.0,11.06045346077418,0.08333333333333333,0.2727272727272727,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,6.0,0.0,10.63451029707718,0.1,0.3508771929824561,0
1.0,0.0,1.0,1.0,0.16666666666666666,0.0,6.0,10.0,1.0,10.55128531080828,0.06666666666666667,0.3076923076923077,1
0.0,0.0,0.0,1.0,0.16666666666666666,0.0,6.0,13.0,1.0,12.887983535988607,0.05555555555555555,0.28888888888888886,0
1.0,0.0,0.0,1.0,0.16666666666666666,0.0,6.0,5.0,1.0,12.123337255168844,0.1,0.3137254901960784,0
0.0,0.0,0.0,1.0,0.16666666666666666,0.0,6.0,9.0,1.0,11.699066111350058,0.07142857142857142,0.4166666666666667,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.2962962962962963,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.06896551724137931,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.025974025974025976,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.07692307692307693,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,1.0,7.455181000920357,0.07692307692307693,0.208955223880597,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,10.305496253308373,0.09090909090909091,0.21052631578947367,0
1.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,1.0,9.707292371469698,0.07692307692307693,0.17857142857142858,0
