bm25_score,brand_match,cat_match,digit_match,levenshtein,token_overlap_ratio,title_len,query_len,label,qid
11.474066899897455,1.0,0.0,1.0,0.21276595744680848,0.5,8.0,2.0,0,1396
11.120224470749454,1.0,0.0,1.0,0.1428571428571429,0.5,19.0,2.0,0,1396
0.0,0.0,0.0,1.0,0.33999999999999997,0.0,14.0,7.0,1,1397
16.338993606713544,0.0,0.0,1.0,0.4126984126984127,0.2857142857142857,7.0,7.0,0,1397
16.036372509053443,0.0,0.0,1.0,0.368421052631579,0.2857142857142857,11.0,7.0,0,1397
15.432335621300943,1.0,0.0,1.0,0.3414634146341463,0.2857142857142857,11.0,7.0,0,1397
0.0,0.0,0.0,1.0,0.16326530612244894,0.0,8.0,1.0,1,1398
0.0,0.0,0.0,0.0,0.09900990099009899,0.0,19.0,1.0,0,1398
0.0,0.0,0.0,0.0,0.12727272727272732,0.0,17.0,1.0,0,1398
0.0,0.0,0.0,0.0,0.10909090909090913,0.0,8.0,1.0,0,1398
14.184817973412382,0.0,1.0,1.0,0.3846153846153846,0.5,12.0,4.0,1,1399
17.208110488691702,0.0,0.0,0.0,0.3595505617977528,0.5,15.0,4.0,0,1399
15.132267854190527,0.0,0.0,1.0,0.4337349397590361,0.5,10.0,4.0,0,1399
15.102596167786356,0.0,0.0,0.0,0.3928571428571429,0.25,7.0,4.0,0,1399
13.417447233653387,1.0,0.0,1.0,0.196078431372549,0.3333333333333333,16.0,3.0,1,1400
10.881878233421869,1.0,0.0,0.0,0.32558139534883723,0.6666666666666666,14.0,3.0,0,1400
9.05177047184971,1.0,0.0,0.0,0.4642857142857143,0.3333333333333333,8.0,3.0,0,1400
8.974322491506667,1.0,0.0,0.0,0.4642857142857143,0.3333333333333333,8.0,3.0,0,1400
0.0,1.0,0.0,1.0,0.4126984126984127,0.0,8.0,5.0,1,1401
20.96570226543509,1.0,0.0,1.0,0.33333333333333337,0.4,12.0,5.0,0,1401
16.656709089033324,0.0,0.0,1.0,0.3846153846153846,0.2,7.0,5.0,0,1401
14.847646159606972,0.0,0.0,1.0,0.345679012345679,0.2,14.0,5.0,0,1401
15.431261004022586,0.0,0.0,1.0,0.3389830508474576,0.5,9.0,6.0,1,1402
36.27424613250369,0.0,1.0,1.0,0.5128205128205128,0.8333333333333334,12.0,6.0,0,1402
35.47466489973708,0.0,1.0,1.0,0.449438202247191,0.8333333333333334,14.0,6.0,0,1402
34.83781834759295,0.0,1.0,0.0,0.5428571428571429,0.5,9.0,6.0,0,1402
27.880408268691014,0.0,1.0,1.0,0.3146067415730337,0.5,13.0,6.0,1,1403
19.838850952341758,1.0,1.0,1.0,0.34285714285714286,0.3333333333333333,9.0,6.0,0,1403
19.40103008103484,1.0,1.0,1.0,0.40476190476190477,0.3333333333333333,11.0,6.0,0,1403
19.060605675979776,1.0,1.0,1.0,0.33766233766233766,0.3333333333333333,11.0,6.0,0,1403
24.15064197559807,1.0,1.0,1.0,0.6666666666666667,0.5,5.0,4.0,1,1404
24.888929705307923,1.0,1.0,1.0,0.6,0.5,6.0,4.0,0,1404
21.896452296142524,0.0,1.0,1.0,0.6382978723404256,0.5,5.0,4.0,0,1404
